ncm,capitulo,marca_aec,res_1_2022_agosto,res_26_2022_octubre,entrada,salida
8804.00.00,88,,no,si,2022-10-04,2023-12-27
8805.10.00,88,BK,no,si,2022-10-04,2023-12-27
8805.21.00,88,BK,no,si,2022-10-04,2023-12-27
8805.29.00,88,BK,no,si,2022-10-04,2023-12-27
8901.10.00,89,BK,no,si,2022-10-04,2023-12-27
8901.20.00,89,BK,no,si,2022-10-04,2023-12-27
8901.30.00,89,BK,no,si,2022-10-04,2023-12-27
8901.90.00,89,BK,no,si,2022-10-04,2023-12-27
8902.00.10,89,BK,no,si,2022-10-04,2023-12-27
8902.00.90,89,BK,no,si,2022-10-04,2023-12-27
8903.10.00,89,,no,si,2022-10-04,2023-12-27
8903.91.00,89,,no,si,2022-10-04,2023-12-27
8903.92.00,89,,no,si,2022-10-04,2023-12-27
8903.99.00,89,,no,si,2022-10-04,2023-12-27
8904.00.00,89,BK,si,si,2022-08-25,2023-12-27
8905.10.00,89,BK,no,si,2022-10-04,2023-12-27
8905.20.00,89,BK,no,si,2022-10-04,2023-12-27
8905.90.00,89,BK,no,si,2022-10-04,2023-12-27
8906.10.00,89,BK,no,si,2022-10-04,2023-12-27
8906.90.00,89,BK,no,si,2022-10-04,2023-12-27
8907.10.00,89,BK,no,si,2022-10-04,2023-12-27
8907.90.00,89,BK,no,si,2022-10-04,2023-12-27
8908.00.00,89,,no,si,2022-10-04,2023-12-27
9001.10.11,90,BIT,no,si,2022-10-04,2023-12-27
9001.10.19,90,BIT,no,si,2022-10-04,2023-12-27
9001.10.20,90,BIT,no,si,2022-10-04,2023-12-27
9001.20.00,90,,no,si,2022-10-04,2023-12-27
9001.30.00,90,,no,si,2022-10-04,2023-12-27
9001.40.00,90,,no,si,2022-10-04,2023-12-27
9001.50.00,90,,no,si,2022-10-04,2023-12-27
9001.90.10,90,,no,si,2022-10-04,2023-12-27
9001.90.90,90,,no,si,2022-10-04,2023-12-27
9002.11.10,90,,no,si,2022-10-04,2023-12-27
9002.11.20,90,BK,no,si,2022-10-04,2023-12-27
9002.11.90,90,,no,si,2022-10-04,2023-12-27
9002.19.00,90,,no,si,2022-10-04,2023-12-27
9002.20.10,90,,no,si,2022-10-04,2023-12-27
9002.20.90,90,,no,si,2022-10-04,2023-12-27
9002.90.00,90,,no,si,2022-10-04,2023-12-27
9003.11.00,90,,no,si,2022-10-04,2023-12-27
9003.19.10,90,,no,si,2022-10-04,2023-12-27
9003.19.90,90,,no,si,2022-10-04,2023-12-27
9003.90.10,90,,no,si,2022-10-04,2023-12-27
9003.90.90,90,,no,si,2022-10-04,2023-12-27
9004.10.00,90,,no,si,2022-10-04,2023-12-27
9004.90.10,90,,no,si,2022-10-04,2023-12-27
9004.90.20,90,,no,si,2022-10-04,2023-12-27
9004.90.90,90,,no,si,2022-10-04,2023-12-27
9005.10.00,90,,no,si,2022-10-04,2023-12-27
9005.80.00,90,BK,no,si,2022-10-04,2023-12-27
9005.90.10,90,,no,si,2022-10-04,2023-12-27
9005.90.90,90,BK,no,si,2022-10-04,2023-12-27
9006.30.00,90,BK,no,si,2022-10-04,2023-12-27
9006.40.00,90,,no,si,2022-10-04,2023-12-27
9006.51.00,90,,no,si,2022-10-04,2023-12-27
9006.52.00,90,,no,si,2022-10-04,2023-12-27
9006.53.10,90,,no,si,2022-10-04,2023-12-27
9006.53.20,90,,no,si,2022-10-04,2023-12-27
9006.59.30,90,BK,no,si,2022-10-04,2023-12-27
9006.59.40,90,,no,si,2022-10-04,2023-12-27
9006.59.51,90,,no,si,2022-10-04,2023-12-27
9006.59.59,90,,no,si,2022-10-04,2023-12-27
9006.61.00,90,,no,si,2022-10-04,2023-12-27
9006.69.00,90,,no,si,2022-10-04,2023-12-27
9006.91.10,90,,no,si,2022-10-04,2023-12-27
9006.91.90,90,,no,si,2022-10-04,2023-12-27
9006.99.00,90,,no,si,2022-10-04,2023-12-27
9007.10.00,90,BK,no,si,2022-10-04,2023-12-27
9007.20.20,90,BK,no,si,2022-10-04,2023-12-27
9007.20.90,90,BK,no,si,2022-10-04,2023-12-27
9007.91.00,90,BK,no,si,2022-10-04,2023-12-27
9007.92.00,90,BK,no,si,2022-10-04,2023-12-27
9008.50.00,90,,no,si,2022-10-04,2023-12-27
9008.90.00,90,,no,si,2022-10-04,2023-12-27
9010.10.10,90,BK,no,si,2022-10-04,2023-12-27
9010.10.20,90,BK,no,si,2022-10-04,2023-12-27
9010.10.90,90,BK,no,si,2022-10-04,2023-12-27
9010.50.10,90,BK,no,si,2022-10-04,2023-12-27
9010.50.20,90,BK,no,si,2022-10-04,2023-12-27
9010.50.90,90,,no,si,2022-10-04,2023-12-27
9010.60.00,90,,no,si,2022-10-04,2023-12-27
9010.90.10,90,BK,no,si,2022-10-04,2023-12-27
9010.90.90,90,,no,si,2022-10-04,2023-12-27
9011.10.00,90,BK,no,si,2022-10-04,2023-12-27
9011.20.10,90,BK,no,si,2022-10-04,2023-12-27
9011.20.20,90,BK,no,si,2022-10-04,2023-12-27
9011.20.30,90,BK,no,si,2022-10-04,2023-12-27
9011.80.10,90,BK,no,si,2022-10-04,2023-12-27
9011.80.90,90,BK,no,si,2022-10-04,2023-12-27
9011.90.10,90,BK,no,si,2022-10-04,2023-12-27
9011.90.90,90,BK,no,si,2022-10-04,2023-12-27
9012.10.10,90,BK,no,si,2022-10-04,2023-12-27
9012.10.90,90,BK,no,si,2022-10-04,2023-12-27
9012.90.10,90,BK,no,si,2022-10-04,2023-12-27
9012.90.90,90,BK,no,si,2022-10-04,2023-12-27
9013.10.10,90,,no,si,2022-10-04,2023-12-27
9013.10.90,90,BK,no,si,2022-10-04,2023-12-27
9013.20.00,90,BK,no,si,2022-10-04,2023-12-27
9013.80.10,90,BIT,no,si,2022-10-04,2023-12-27
9013.80.90,90,,no,si,2022-10-04,2023-12-27
9013.90.00,90,BK,no,si,2022-10-04,2023-12-27
9014.10.00,90,BK,no,si,2022-10-04,2023-12-27
9014.20.10,90,BK,no,si,2022-10-04,2023-12-27
9014.20.20,90,BK,no,si,2022-10-04,2023-12-27
9014.20.30,90,BK,no,si,2022-10-04,2023-12-27
9014.20.90,90,BK,no,si,2022-10-04,2023-12-27
9014.80.10,90,BK,no,si,2022-10-04,2023-12-27
9014.80.90,90,BK,no,si,2022-10-04,2023-12-27
9014.90.00,90,BK,no,si,2022-10-04,2023-12-27
9015.10.00,90,BK,no,si,2022-10-04,2023-12-27
9015.20.10,90,BK,no,si,2022-10-04,2023-12-27
9015.20.90,90,BK,no,si,2022-10-04,2023-12-27
9015.30.00,90,BK,no,si,2022-10-04,2023-12-27
9015.40.00,90,BK,no,si,2022-10-04,2023-12-27
9015.80.10,90,BK,no,si,2022-10-04,2023-12-27
9015.80.90,90,BK,no,si,2022-10-04,2023-12-27
9015.90.10,90,BK,no,si,2022-10-04,2023-12-27
9015.90.90,90,BK,no,si,2022-10-04,2023-12-27
9016.00.10,90,BK,no,si,2022-10-04,2023-12-27
9016.00.90,90,BK,no,si,2022-10-04,2023-12-27
9017.10.10,90,BK,no,si,2022-10-04,2023-12-27
9017.10.90,90,,no,si,2022-10-04,2023-12-27
9017.20.00,90,,no,si,2022-10-04,2023-12-27
9017.30.10,90,,no,si,2022-10-04,2023-12-27
9017.30.20,90,,no,si,2022-10-04,2023-12-27
9017.30.90,90,,no,si,2022-10-04,2023-12-27
9017.80.10,90,,si,si,2022-08-25,2023-12-27
9017.80.90,90,,no,si,2022-10-04,2023-12-27
9017.90.10,90,BK,no,si,2022-10-04,2023-12-27
9017.90.90,90,,no,si,2022-10-04,2023-12-27
9023.00.00,90,,no,si,2022-10-04,2023-12-27
9024.10.10,90,BK,no,si,2022-10-04,2023-12-27
9024.10.20,90,BK,no,si,2022-10-04,2023-12-27
9024.10.90,90,BK,no,si,2022-10-04,2023-12-27
9024.80.11,90,BK,no,si,2022-10-04,2023-12-27
9024.80.19,90,BK,no,si,2022-10-04,2023-12-27
9024.80.21,90,BK,no,si,2022-10-04,2023-12-27
9024.80.29,90,BK,no,si,2022-10-04,2023-12-27
9024.80.90,90,BK,no,si,2022-10-04,2023-12-27
9024.90.00,90,BK,no,si,2022-10-04,2023-12-27
9025.11.10,90,,no,si,2022-10-04,2023-12-27
9025.11.90,90,,no,si,2022-10-04,2023-12-27
9025.19.10,90,,no,si,2022-10-04,2023-12-27
9025.19.90,90,,no,si,2022-10-04,2023-12-27
9025.80.00,90,,no,si,2022-10-04,2023-12-27
9025.90.10,90,,no,si,2022-10-04,2023-12-27
9025.90.90,90,,no,si,2022-10-04,2023-12-27
9026.10.11,90,BIT,no,si,2022-10-04,2023-12-27
9026.10.19,90,,no,si,2022-10-04,2023-12-27
9026.10.21,90,,no,si,2022-10-04,2023-12-27
9026.10.29,90,,no,si,2022-10-04,2023-12-27
9026.20.10,90,,no,si,2022-10-04,2023-12-27
9026.20.90,90,,no,si,2022-10-04,2023-12-27
9026.80.00,90,,no,si,2022-10-04,2023-12-27
9026.90.10,90,,no,si,2022-10-04,2023-12-27
9026.90.20,90,,no,si,2022-10-04,2023-12-27
9026.90.90,90,,no,si,2022-10-04,2023-12-27
9027.10.00,90,BK,no,si,2022-10-04,2023-12-27
9027.20.11,90,BK,no,si,2022-10-04,2023-12-27
9027.20.12,90,BK,no,si,2022-10-04,2023-12-27
9027.20.19,90,BK,no,si,2022-10-04,2023-12-27
9027.20.21,90,BK,no,si,2022-10-04,2023-12-27
9027.20.29,90,BK,no,si,2022-10-04,2023-12-27
9027.30.11,90,BK,no,si,2022-10-04,2023-12-27
9027.30.19,90,BK,no,si,2022-10-04,2023-12-27
9027.30.20,90,BK,no,si,2022-10-04,2023-12-27
9027.50.10,90,BK,no,si,2022-10-04,2023-12-27
9027.50.20,90,BK,no,si,2022-10-04,2023-12-27
9027.50.30,90,BK,no,si,2022-10-04,2023-12-27
9027.50.40,90,BK,no,si,2022-10-04,2023-12-27
9027.50.50,90,BK,no,si,2022-10-04,2023-12-27
9027.50.90,90,BK,no,si,2022-10-04,2023-12-27
9027.80.11,90,BK,no,si,2022-10-04,2023-12-27
9027.80.12,90,BK,no,si,2022-10-04,2023-12-27
9027.80.13,90,BK,no,si,2022-10-04,2023-12-27
9027.80.14,90,BK,no,si,2022-10-04,2023-12-27
9027.80.20,90,BK,no,si,2022-10-04,2023-12-27
9027.80.30,90,BK,no,si,2022-10-04,2023-12-27
9027.80.91,90,BK,no,si,2022-10-04,2023-12-27
9027.80.99,90,BK,no,si,2022-10-04,2023-12-27
9027.90.10,90,BK,no,si,2022-10-04,2023-12-27
9027.90.91,90,BK,no,si,2022-10-04,2023-12-27
9027.90.93,90,BK,no,si,2022-10-04,2023-12-27
9027.90.99,90,BK,no,si,2022-10-04,2023-12-27
9028.10.11,90,BK,no,si,2022-10-04,2023-12-27
9028.10.19,90,BK,no,si,2022-10-04,2023-12-27
9028.10.90,90,,no,si,2022-10-04,2023-12-27
9028.20.10,90,,no,si,2022-10-04,2023-12-27
9028.20.20,90,,no,si,2022-10-04,2023-12-27
9028.30.11,90,BIT,no,si,2022-10-04,2023-12-27
9028.30.19,90,,no,si,2022-10-04,2023-12-27
9028.30.21,90,BIT,no,si,2022-10-04,2023-12-27
9028.30.29,90,,no,si,2022-10-04,2023-12-27
9028.30.31,90,BIT,no,si,2022-10-04,2023-12-27
9028.30.39,90,,no,si,2022-10-04,2023-12-27
9028.30.90,90,,no,si,2022-10-04,2023-12-27
9028.90.10,90,,no,si,2022-10-04,2023-12-27
9028.90.90,90,,no,si,2022-10-04,2023-12-27
9029.10.10,90,BK,no,si,2022-10-04,2023-12-27
9029.10.90,90,,no,si,2022-10-04,2023-12-27
9029.20.10,90,,no,si,2022-10-04,2023-12-27
9029.20.20,90,,no,si,2022-10-04,2023-12-27
9029.90.10,90,,no,si,2022-10-04,2023-12-27
9029.90.90,90,,no,si,2022-10-04,2023-12-27
9030.10.10,90,BK,no,si,2022-10-04,2023-12-27
9030.10.90,90,BK,no,si,2022-10-04,2023-12-27
9030.20.10,90,BIT,no,si,2022-10-04,2023-12-27
9030.20.21,90,BIT,no,si,2022-10-04,2023-12-27
9030.20.22,90,BIT,no,si,2022-10-04,2023-12-27
9030.20.29,90,BIT,no,si,2022-10-04,2023-12-27
9030.20.30,90,BK,no,si,2022-10-04,2023-12-27
9030.31.00,90,BK,no,si,2022-10-04,2023-12-27
9030.32.00,90,BK,no,si,2022-10-04,2023-12-27
9030.33.11,90,BIT,no,si,2022-10-04,2023-12-27
9030.33.19,90,BIT,no,si,2022-10-04,2023-12-27
9030.33.21,90,,no,si,2022-10-04,2023-12-27
9030.33.29,90,BK,no,si,2022-10-04,2023-12-27
9030.33.90,90,BK,no,si,2022-10-04,2023-12-27
9030.39.10,90,BIT,no,si,2022-10-04,2023-12-27
9030.39.90,90,BK,no,si,2022-10-04,2023-12-27
9030.40.10,90,BIT,no,si,2022-10-04,2023-12-27
9030.40.20,90,BIT,no,si,2022-10-04,2023-12-27
9030.40.30,90,BIT,no,si,2022-10-04,2023-12-27
9030.40.90,90,BIT,no,si,2022-10-04,2023-12-27
9030.82.10,90,BIT,no,si,2022-10-04,2023-12-27
9030.82.90,90,BIT,no,si,2022-10-04,2023-12-27
9030.84.10,90,BIT,no,si,2022-10-04,2023-12-27
9030.84.20,90,BIT,no,si,2022-10-04,2023-12-27
9030.84.90,90,BK,no,si,2022-10-04,2023-12-27
9030.89.10,90,BIT,no,si,2022-10-04,2023-12-27
9030.89.20,90,BIT,no,si,2022-10-04,2023-12-27
9030.89.30,90,BIT,no,si,2022-10-04,2023-12-27
9030.89.40,90,BIT,no,si,2022-10-04,2023-12-27
9030.89.90,90,BIT,no,si,2022-10-04,2023-12-27
9030.90.10,90,BK,no,si,2022-10-04,2023-12-27
9030.90.90,90,BIT,no,si,2022-10-04,2023-12-27
9031.10.00,90,BK,no,si,2022-10-04,2023-12-27
9031.20.10,90,BK,no,si,2022-10-04,2023-12-27
9031.20.90,90,BK,no,si,2022-10-04,2023-12-27
9031.41.00,90,BK,no,si,2022-10-04,2023-12-27
9031.49.10,90,BK,no,si,2022-10-04,2023-12-27
9031.49.20,90,BK,no,si,2022-10-04,2023-12-27
9031.49.90,90,BK,no,si,2022-10-04,2023-12-27
9031.80.11,90,BK,no,si,2022-10-04,2023-12-27
9031.80.12,90,BK,no,si,2022-10-04,2023-12-27
9031.80.20,90,BK,no,si,2022-10-04,2023-12-27
9031.80.30,90,BK,no,si,2022-10-04,2023-12-27
9031.80.40,90,BIT,no,si,2022-10-04,2023-12-27
9031.80.50,90,BK,no,si,2022-10-04,2023-12-27
9031.80.60,90,BK,no,si,2022-10-04,2023-12-27
9031.80.91,90,BK,no,si,2022-10-04,2023-12-27
9031.80.99,90,BK,si,si,2022-08-25,2023-12-27
9031.90.10,90,BK,no,si,2022-10-04,2023-12-27
9031.90.90,90,BK,no,si,2022-10-04,2023-12-27
9032.10.10,90,,si,si,2022-08-25,2023-12-27
9032.10.90,90,,si,si,2022-08-25,2023-12-27
9032.20.00,90,,no,si,2022-10-04,2023-12-27
9032.81.00,90,,no,si,2022-10-04,2023-12-27
9032.89.11,90,BIT,si,si,2022-08-25,2023-12-27
9032.89.19,90,,no,si,2022-10-04,2023-12-27
9032.89.21,90,BIT,no,si,2022-10-04,2023-12-27
9032.89.22,90,BIT,no,si,2022-10-04,2023-12-27
9032.89.23,90,BIT,no,si,2022-10-04,2023-12-27
9032.89.24,90,BIT,no,si,2022-10-04,2023-12-27
9032.89.25,90,BIT,no,si,2022-10-04,2023-12-27
9032.89.29,90,BIT,si,si,2022-08-25,2023-12-27
9032.89.30,90,BIT,no,si,2022-10-04,2023-12-27
9032.89.81,90,BIT,no,si,2022-10-04,2023-12-27
9032.89.82,90,BIT,no,si,2022-10-04,2023-12-27
9032.89.83,90,BIT,no,si,2022-10-04,2023-12-27
9032.89.84,90,BK,no,si,2022-10-04,2023-12-27
9032.89.89,90,BIT,no,si,2022-10-04,2023-12-27
9032.89.90,90,,no,si,2022-10-04,2023-12-27
9032.90.10,90,BIT,no,si,2022-10-04,2023-12-27
9032.90.91,90,,no,si,2022-10-04,2023-12-27
9032.90.99,90,BIT,no,si,2022-10-04,2023-12-27
9033.00.00,90,,no,si,2022-10-04,2023-12-27
9101.11.00,91,,no,si,2022-10-04,2023-12-27
9101.19.00,91,,no,si,2022-10-04,2023-12-27
9101.21.00,91,,no,si,2022-10-04,2023-12-27
9101.29.00,91,,no,si,2022-10-04,2023-12-27
9101.91.00,91,,no,si,2022-10-04,2023-12-27
9101.99.00,91,,no,si,2022-10-04,2023-12-27
9102.11.10,91,,no,si,2022-10-04,2023-12-27
9102.11.90,91,,no,si,2022-10-04,2023-12-27
9102.12.10,91,,no,si,2022-10-04,2023-12-27
9102.12.20,91,,no,si,2022-10-04,2023-12-27
9102.12.90,91,,no,si,2022-10-04,2023-12-27
9102.19.00,91,,no,si,2022-10-04,2023-12-27
9102.21.00,91,,no,si,2022-10-04,2023-12-27
9102.29.00,91,,no,si,2022-10-04,2023-12-27
9102.91.00,91,,no,si,2022-10-04,2023-12-27
9102.99.00,91,,no,si,2022-10-04,2023-12-27
9103.10.00,91,,no,si,2022-10-04,2023-12-27
9103.90.00,91,,no,si,2022-10-04,2023-12-27
9104.00.00,91,,no,si,2022-10-04,2023-12-27
9105.11.00,91,,no,si,2022-10-04,2023-12-27
9105.19.00,91,,no,si,2022-10-04,2023-12-27
9105.21.00,91,,no,si,2022-10-04,2023-12-27
9105.29.00,91,,no,si,2022-10-04,2023-12-27
9105.91.00,91,,no,si,2022-10-04,2023-12-27
9105.99.00,91,,no,si,2022-10-04,2023-12-27
9106.10.00,91,,no,si,2022-10-04,2023-12-27
9106.90.00,91,,no,si,2022-10-04,2023-12-27
9107.00.10,91,,no,si,2022-10-04,2023-12-27
9107.00.90,91,,no,si,2022-10-04,2023-12-27
9108.11.10,91,,no,si,2022-10-04,2023-12-27
9108.11.90,91,,no,si,2022-10-04,2023-12-27
9108.12.00,91,,no,si,2022-10-04,2023-12-27
9108.19.00,91,,no,si,2022-10-04,2023-12-27
9108.20.00,91,,no,si,2022-10-04,2023-12-27
9108.90.00,91,,no,si,2022-10-04,2023-12-27
9109.10.00,91,,no,si,2022-10-04,2023-12-27
9109.90.00,91,,no,si,2022-10-04,2023-12-27
9110.11.10,91,,no,si,2022-10-04,2023-12-27
9110.11.90,91,,no,si,2022-10-04,2023-12-27
9110.12.00,91,,no,si,2022-10-04,2023-12-27
9110.19.00,91,,no,si,2022-10-04,2023-12-27
9110.90.00,91,,no,si,2022-10-04,2023-12-27
9111.10.00,91,,no,si,2022-10-04,2023-12-27
9111.20.10,91,,no,si,2022-10-04,2023-12-27
9111.20.90,91,,no,si,2022-10-04,2023-12-27
9111.80.00,91,,no,si,2022-10-04,2023-12-27
9111.90.10,91,,no,si,2022-10-04,2023-12-27
9111.90.90,91,,no,si,2022-10-04,2023-12-27
9112.20.00,91,,no,si,2022-10-04,2023-12-27
9112.90.00,91,,no,si,2022-10-04,2023-12-27
9113.10.00,91,,no,si,2022-10-04,2023-12-27
9113.20.00,91,,no,si,2022-10-04,2023-12-27
9113.90.00,91,,no,si,2022-10-04,2023-12-27
9114.10.00,91,,no,si,2022-10-04,2023-12-27
9114.30.00,91,,no,si,2022-10-04,2023-12-27
9114.40.00,91,,no,si,2022-10-04,2023-12-27
9114.90.10,91,,no,si,2022-10-04,2023-12-27
9114.90.20,91,,no,si,2022-10-04,2023-12-27
9114.90.30,91,,no,si,2022-10-04,2023-12-27
9114.90.40,91,,no,si,2022-10-04,2023-12-27
9114.90.50,91,,no,si,2022-10-04,2023-12-27
9114.90.60,91,,no,si,2022-10-04,2023-12-27
9114.90.70,91,,no,si,2022-10-04,2023-12-27
9114.90.90,91,,no,si,2022-10-04,2023-12-27
9201.10.00,92,,no,si,2022-10-04,2023-12-27
9201.20.00,92,,no,si,2022-10-04,2023-12-27
9201.90.00,92,,no,si,2022-10-04,2023-12-27
9202.10.00,92,,no,si,2022-10-04,2023-12-27
9202.90.00,92,,si,si,2022-08-25,2023-12-27
9205.10.00,92,,no,si,2022-10-04,2023-12-27
9205.90.00,92,,no,si,2022-10-04,2023-12-27
9206.00.00,92,,no,si,2022-10-04,2023-12-27
9207.10.10,92,,no,si,2022-10-04,2023-12-27
9207.10.90,92,,no,si,2022-10-04,2023-12-27
9207.90.10,92,,no,si,2022-10-04,2023-12-27
9207.90.90,92,,no,si,2022-10-04,2023-12-27
9208.10.00,92,,no,si,2022-10-04,2023-12-27
9208.90.00,92,,no,si,2022-10-04,2023-12-27
9209.30.00,92,,si,si,2022-08-25,2023-12-27
9209.91.00,92,,no,si,2022-10-04,2023-12-27
9209.92.00,92,,no,si,2022-10-04,2023-12-27
9209.94.00,92,,no,si,2022-10-04,2023-12-27
9209.99.00,92,,no,si,2022-10-04,2023-12-27
9301.10.00,93,,no,si,2022-10-04,2023-12-27
9301.20.00,93,,no,si,2022-10-04,2023-12-27
9301.90.00,93,,no,si,2022-10-04,2023-12-27
9302.00.00,93,,no,si,2022-10-04,2023-12-27
9303.10.00,93,,no,si,2022-10-04,2023-12-27
9303.20.00,93,,no,si,2022-10-04,2023-12-27
9303.30.00,93,,no,si,2022-10-04,2023-12-27
9303.90.00,93,,no,si,2022-10-04,2023-12-27
9304.00.00,93,,no,si,2022-10-04,2023-12-27
9305.10.00,93,,no,si,2022-10-04,2023-12-27
9305.20.00,93,,no,si,2022-10-04,2023-12-27
9305.91.00,93,,no,si,2022-10-04,2023-12-27
9305.99.00,93,,no,si,2022-10-04,2023-12-27
9306.21.00,93,,si,si,2022-08-25,2023-12-27
9306.29.00,93,,no,si,2022-10-04,2023-12-27
9306.30.00,93,,si,si,2022-08-25,2023-12-27
9306.90.00,93,,si,si,2022-08-25,2023-12-27
9307.00.00,93,,no,si,2022-10-04,2023-12-27
9401.10.10,94,,no,si,2022-10-04,2023-12-27
9401.10.90,94,,no,si,2022-10-04,2023-12-27
9401.20.00,94,,no,si,2022-10-04,2023-12-27
9401.30.10,94,,si,si,2022-08-25,2023-12-27
9401.30.90,94,,si,si,2022-08-25,2023-12-27
9401.40.10,94,,si,si,2022-08-25,2023-12-27
9401.40.90,94,,si,si,2022-08-25,2023-12-27
9401.52.00,94,,si,si,2022-08-25,2023-12-27
9401.53.00,94,,si,si,2022-08-25,2023-12-27
9401.59.00,94,,no,si,2022-10-04,2023-12-27
9401.61.00,94,,si,si,2022-08-25,2023-12-27
9401.69.00,94,,si,si,2022-08-25,2023-12-27
9401.71.00,94,,si,si,2022-08-25,2023-12-27
9401.79.00,94,,si,si,2022-08-25,2023-12-27
9401.80.00,94,,si,si,2022-08-25,2023-12-27
9401.90.10,94,,si,si,2022-08-25,2023-12-27
9401.90.90,94,,si,si,2022-08-25,2023-12-27
9402.90.10,94,BK,si,si,2022-08-25,2023-12-27
9403.10.00,94,,si,si,2022-08-25,2023-12-27
9403.20.00,94,,si,si,2022-08-25,2023-12-27
9403.30.00,94,,si,si,2022-08-25,2023-12-27
9403.40.00,94,,si,si,2022-08-25,2023-12-27
9403.50.00,94,,si,si,2022-08-25,2023-12-27
9403.60.00,94,,si,si,2022-08-25,2023-12-27
9403.70.00,94,,si,si,2022-08-25,2023-12-27
9403.82.00,94,,no,si,2022-10-04,2023-12-27
9403.83.00,94,,no,si,2022-10-04,2023-12-27
9403.89.00,94,,si,si,2022-08-25,2023-12-27
9403.90.10,94,,si,si,2022-08-25,2023-12-27
9403.90.90,94,,si,si,2022-08-25,2023-12-27
9404.10.00,94,,si,si,2022-08-25,2023-12-27
9404.21.00,94,,si,si,2022-08-25,2023-12-27
9404.29.00,94,,si,si,2022-08-25,2023-12-27
9404.30.00,94,,no,si,2022-10-04,2023-12-27
9404.90.00,94,,si,si,2022-08-25,2023-12-27
9405.10.10,94,,no,si,2022-10-04,2023-12-27
9405.10.91,94,,no,si,2022-10-04,2023-12-27
9405.10.92,94,,no,si,2022-10-04,2023-12-27
9405.10.93,94,,si,si,2022-08-25,2023-12-27
9405.10.99,94,,no,si,2022-10-04,2023-12-27
9405.20.00,94,,si,si,2022-08-25,2023-12-27
9405.30.00,94,,no,si,2022-10-04,2023-12-27
9405.40.10,94,,si,si,2022-08-25,2023-12-27
9405.40.90,94,,si,si,2022-08-25,2023-12-27
9405.50.00,94,,no,si,2022-10-04,2023-12-27
9405.60.00,94,,si,si,2022-08-25,2023-12-27
9405.91.00,94,,no,si,2022-10-04,2023-12-27
9405.92.00,94,,no,si,2022-10-04,2023-12-27
9405.99.00,94,,no,si,2022-10-04,2023-12-27
9406.10.10,94,BK,no,si,2022-10-04,2023-12-27
9406.10.90,94,,no,si,2022-10-04,2023-12-27
9406.90.10,94,BK,no,si,2022-10-04,2023-12-27
9406.90.20,94,BK,no,si,2022-10-04,2023-12-27
9406.90.90,94,,no,si,2022-10-04,2023-12-27
9503.00.10,95,,si,si,2022-08-25,2023-12-27
9503.00.21,95,,si,si,2022-08-25,2023-12-27
9503.00.22,95,,si,si,2022-08-25,2023-12-27
9503.00.29,95,,si,si,2022-08-25,2023-12-27
9503.00.31,95,,si,si,2022-08-25,2023-12-27
9503.00.39,95,,si,si,2022-08-25,2023-12-27
9503.00.40,95,,si,si,2022-08-25,2023-12-27
9503.00.50,95,,si,si,2022-08-25,2023-12-27
9503.00.60,95,,si,si,2022-08-25,2023-12-27
9503.00.70,95,,si,si,2022-08-25,2023-12-27
9503.00.80,95,,si,si,2022-08-25,2023-12-27
9503.00.91,95,,si,si,2022-08-25,2023-12-27
9503.00.97,95,,si,si,2022-08-25,2023-12-27
9503.00.98,95,,si,si,2022-08-25,2023-12-27
9503.00.99,95,,si,si,2022-08-25,2023-12-27
9504.20.00,95,,no,si,2022-10-04,2023-12-27
9504.30.00,95,,si,si,2022-08-25,2023-12-27
9504.40.00,95,,si,si,2022-08-25,2023-12-27
9504.50.00,95,,si,si,2022-08-25,2023-12-27
9504.90.10,95,,si,si,2022-08-25,2023-12-27
9504.90.90,95,,si,si,2022-08-25,2023-12-27
9505.10.00,95,,si,si,2022-08-25,2023-12-27
9505.90.00,95,,no,si,2022-10-04,2023-12-27
9506.11.00,95,,no,si,2022-10-04,2023-12-27
9506.12.00,95,,no,si,2022-10-04,2023-12-27
9506.19.00,95,,no,si,2022-10-04,2023-12-27
9506.21.00,95,,no,si,2022-10-04,2023-12-27
9506.29.00,95,,no,si,2022-10-04,2023-12-27
9506.31.00,95,,no,si,2022-10-04,2023-12-27
9506.32.00,95,,no,si,2022-10-04,2023-12-27
9506.39.00,95,,no,si,2022-10-04,2023-12-27
9506.40.00,95,,no,si,2022-10-04,2023-12-27
9506.51.00,95,,no,si,2022-10-04,2023-12-27
9506.59.00,95,,no,si,2022-10-04,2023-12-27
9506.61.00,95,,si,si,2022-08-25,2023-12-27
9506.62.00,95,,si,si,2022-08-25,2023-12-27
9506.69.00,95,,no,si,2022-10-04,2023-12-27
9506.70.00,95,,no,si,2022-10-04,2023-12-27
9506.91.00,95,,si,si,2022-08-25,2023-12-27
9506.99.00,95,,si,si,2022-08-25,2023-12-27
9507.10.00,95,,no,si,2022-10-04,2023-12-27
9507.20.00,95,,no,si,2022-10-04,2023-12-27
9507.30.00,95,,no,si,2022-10-04,2023-12-27
9507.90.00,95,,no,si,2022-10-04,2023-12-27
9508.10.00,95,,no,si,2022-10-04,2023-12-27
9508.90.10,95,,no,si,2022-10-04,2023-12-27
9508.90.20,95,,no,si,2022-10-04,2023-12-27
9508.90.30,95,,no,si,2022-10-04,2023-12-27
9508.90.90,95,,no,si,2022-10-04,2023-12-27
9601.10.00,96,,no,si,2022-10-04,2023-12-27
9601.90.00,96,,no,si,2022-10-04,2023-12-27
